"id","income","height","weight","sex","race","education","asvab","sat_math","bdate"
2536,28000,68,140,"male","other",NA,40.246,NA,8
2537,41500,70,170,"male","other",NA,NA,NA,2
2538,15000,66,180,"female","other",NA,NA,450,4
2541,25000,72,260,"male","other",NA,NA,NA,7
2543,55000,63,180,"female","other",NA,92.358,550,12
2544,18000,64,177,"female","other",14,79.727,450,3
2545,54000,67,160,"male","other",NA,10.623,450,1
2546,48000,75,180,"male","other",NA,NA,NA,10
2547,17000,67,135,"female","other",NA,NA,750,11
2552,54000,69,145,"male","other",15,92.368,650,12
2553,32500,67,250,"female","other",NA,30.062,350,4
2555,62000,65,130,"female","other",NA,43.118,550,4
2556,33000,64,140,"female","hispanic",NA,57.771,450,4
2557,14000,67,140,"female","other",NA,97.197,650,7
2558,60000,70,170,"male","other",NA,90.668,650,1
2559,15000,66,125,"female","other",NA,33.975,NA,9
2560,85000,NA,220,"male","other",NA,51.359,450,4
2561,6540,NA,140,"female","other",NA,36.511,NA,4
2562,30000,72,NA,"male","other",NA,80.262,NA,8
2563,8000,71,195,"male","other",NA,53.705,750,11
2564,69000,72,220,"male","other",NA,74.898,NA,7
2565,110000,67,120,"female","other",NA,NA,NA,9
2566,87000,75,205,"male","other",NA,NA,NA,6
2568,47000,75,200,"male","other",NA,52.4,550,3
2569,25000,72,235,"male","other",NA,79.806,NA,8
2570,36000,65,165,"female","other",NA,32.92,NA,7
2571,25000,59,170,"female","other",NA,31.842,NA,5
2572,55000,63,150,"female","other",NA,50.16,NA,8
2573,50000,70,160,"male","other",20,66.086,NA,11
2574,41000,68,180,"male","other",NA,14.925,NA,12
2575,21360,70,158,"male","other",20,92.395,NA,7
2577,52000,65,120,"female","other",NA,59.442,NA,9
2579,47000,65,165,"female","other",NA,90.565,NA,4
2580,38000,68,145,"female","other",NA,69.858,NA,2
2581,65000,75,199,"male","other",NA,91.153,NA,9
2583,34000,63,116,"female","other",NA,71.858,NA,11
2584,20000,75,205,"male","other",14,43.085,NA,11
2585,25000,64,205,"male","other",NA,NA,NA,7
2589,15000,69,210,"male","other",NA,72.559,NA,6
2590,0,61,96,"female","other",NA,16.489,NA,10
2592,78000,66,135,"female","other",NA,81.58,NA,2
2593,14000,68,195,"male","other",19,97.527,NA,7
2594,12000,74,190,"male","other",NA,98.329,NA,11
2595,13000,69,135,"male","other",NA,56.381,NA,5
2596,25000,70,180,"male","other",NA,80.291,NA,7
2598,80000,70,185,"male","other",NA,67.622,NA,1
2599,12000,66,225,"female","other",NA,34.136,NA,1
2600,14000,66,211,"female","other",NA,47.771,NA,8
2601,12000,62,178,"female","other",NA,46.487,NA,8
2603,20000,75,200,"male","other",NA,87.654,NA,10
2607,58000,80,165,"female","other",NA,63.868,NA,4
2608,57000,77,235,"male","other",NA,47.848,NA,4
2609,55000,67,200,"male","other",NA,33.425,NA,9
2610,50000,NA,235,"female","other",17,58.065,NA,5
2611,35000,72,195,"male","other",NA,79.232,NA,12
2614,7000,76,260,"male","other",17,90.532,NA,6
2615,48000,69,175,"male","other",NA,74.656,NA,2
2616,75000,75,210,"male","other",NA,99.61,NA,4
2617,50000,66,130,"female","other",NA,47.398,NA,2
2618,30000,70,150,"male","other",NA,97.655,NA,7
2619,2500,67,188,"female","other",NA,63.736,NA,10
2621,12000,64,170,"female","other",NA,66.594,NA,1
2622,28000,72,175,"male","other",NA,46.535,NA,3
2623,24000,72,150,"male","other",NA,32.67,NA,6
2624,68000,73,220,"male","other",NA,77.697,NA,7
2625,6200,67,122,"female","other",NA,65.526,NA,7
2626,40000,69,148,"female","other",NA,72.399,NA,8
2627,30000,70,180,"male","other",NA,4.947,NA,3
2629,70000,NA,173,"male","other",NA,28.505,NA,9
2630,35000,69,192,"male","other",NA,14.356,NA,9
2631,50000,73,160,"male","other",NA,47.147,NA,7
2634,75500,67,185,"female","other",NA,52.211,NA,5
2635,37000,72,300,"female","other",NA,87.933,550,12
2637,68000,73,225,"male","other",NA,92.056,550,5
2638,25264,68,265,"female","other",NA,97.088,550,10
2640,44000,67,140,"female","other",NA,90.584,650,3
2641,30000,71,160,"male","other",NA,4.503,NA,8
2643,17000,71,270,"male","other",NA,23.119,NA,2
2645,30000,66,175,"female","multiracial",NA,52.838,NA,4
2648,25000,72,195,"male","other",NA,11.875,NA,3
2652,27000,69,163,"male","other",10,66.244,NA,2
2655,43000,70,150,"female","other",NA,57.303,450,6
2656,1300,64,130,"female","other",NA,30.231,NA,7
2658,49500,70,190,"male","other",NA,88.685,NA,10
2660,15000,66,135,"male","other",NA,35.953,NA,1
2661,47160,67,185,"male","other",17,62.48,750,9
2662,75000,74,250,"male","other",NA,74.288,350,4
2664,46000,66,137,"female","other",NA,39.869,550,5
2665,65000,73,200,"male","other",NA,43.724,450,11
2668,12000,74,240,"male","other",NA,71.591,550,9
2669,33000,65,135,"female","other",NA,55.339,550,6
2670,75000,63,340,"female","other",NA,97.936,NA,3
2672,60000,64,140,"female","other",NA,78.768,550,11
2673,106000,73,160,"male","other",NA,64.023,450,9
2674,20000,63,174,"female","other",NA,66.562,450,6
2675,23000,67,175,"female","other",16,41.484,NA,12
2676,15000,72,150,"male","other",14,79.314,NA,7
2682,23000,72,180,"male","black",14,74.239,450,9
2683,18000,72,175,"male","black",NA,26.253,550,9
2685,3500,69,185,"female","other",NA,51.055,NA,3
2688,11400,65,105,"male","other",NA,37.468,NA,12
2693,68300,72,228,"male","other",NA,49.724,NA,11
2694,22000,77,165,"male","other",NA,NA,NA,1
2696,8000,73,180,"male","other",NA,35.373,NA,9
2697,32000,70,195,"male","other",NA,28.805,NA,1
2698,60000,66,107,"female","other",NA,66.501,750,6
2700,40000,73,187,"male","other",NA,72.445,650,10
2701,38604,72,150,"male","other",NA,89.196,NA,1
2703,55000,72,260,"male","other",NA,59.023,NA,8
2704,43000,78,250,"male","other",NA,9.825,NA,4
2707,15000,62,125,"female","other",16,46.71,NA,8
2708,15000,66,125,"female","other",17,92.658,NA,7
2709,70000,66,164,"female","other",NA,99.236,NA,5
2710,55590,77,225,"male","other",NA,100,NA,7
2711,180331,68,215,"male","other",NA,97.69,750,4
2715,24500,75,165,"male","other",NA,6.446,NA,1
2717,3529,67,114,"female","black",14,9.13,NA,10
2721,10000,74,330,"male","black",NA,9.223,NA,8
2722,35000,68,150,"female","black",16,31.176,NA,4
2723,3000,62,196,"female","black",NA,13.06,NA,12
2724,28000,69,NA,"female","black",NA,13.75,NA,6
2727,800,69,175,"male","hispanic",19,66.812,NA,12
2728,10000,68,135,"male","other",NA,NA,NA,3
2730,53000,70,165,"male","other",NA,91.806,NA,4
2731,110000,72,200,"male","other",NA,97.433,NA,7
2732,100000,69,180,"male","other",18,70.407,NA,11
2733,25000,73,180,"male","other",NA,69.75,NA,5
2734,33817,67,128,"female","other",NA,94.333,NA,1
2735,26000,71,288,"male","hispanic",15,19.952,NA,11
2736,51500,67,162,"male","other",NA,18.834,NA,2
2737,48000,73,185,"male","other",19,79.494,NA,4
2738,46000,75,185,"male","other",NA,77.092,NA,9
2739,68000,68,140,"female","other",16,45.145,NA,1
2740,30100,67,123,"female","other",NA,22.495,NA,9
2741,25000,67,256,"male","other",15,36.224,NA,1
2742,65000,76,190,"male","other",NA,51.882,NA,12
2743,10000,76,200,"male","other",13,30.544,NA,12
2744,25000,63,125,"female","other",17,18.264,NA,3
2746,22000,60,142,"female","hispanic",NA,56.258,NA,10
2749,40000,68,155,"female","other",NA,38.287,NA,5
2750,41000,69,190,"female","other",NA,54.296,450,11
2752,20000,70,140,"male","other",NA,28.709,NA,7
2753,50000,71,175,"male","other",13,48.465,NA,11
2754,50000,62,112,"female","other",NA,83.923,650,1
2755,70000,70,160,"male","other",NA,78.416,550,5
2756,24000,67,160,"male","other",20,92.833,550,8
2758,180331,70,160,"male","other",20,86.272,550,8
2759,2000,70,175,"male","other",NA,19.597,NA,11
2761,35400,68,180,"male","other",NA,61.233,NA,1
2762,50000,67,167,"male","other",NA,68.397,450,3
2763,22000,64,308,"female","other",NA,42.996,NA,8
2764,27000,65,137,"female","black",14,88.455,550,10
2766,15000,71,165,"male","other",NA,11.802,NA,4
2767,32000,61,130,"female","other",NA,41.538,NA,7
2768,85000,61,140,"female","other",NA,91.993,550,10
2770,23000,65,200,"female","other",NA,70.408,550,12
2775,32000,73,175,"male","other",NA,85.58,450,8
2776,76000,71,135,"male","other",NA,68.704,650,5
2777,46800,63,220,"female","other",NA,75.553,550,5
2778,47000,71,194,"male","other",NA,97.072,650,1
2779,47000,72,310,"male","other",NA,93.516,550,8
2780,5000,63,155,"female","other",NA,NA,450,2
2781,40000,64,150,"female","other",13,48.893,350,3
2782,18000,60,175,"female","other",15,87.405,NA,5
2784,40000,67,170,"female","other",NA,38.702,550,4
2785,26000,66,155,"female","other",NA,36.595,NA,1
2787,20000,67,230,"female","other",15,97.208,650,2
2788,30000,67,250,"male","other",NA,86.885,550,7
2790,180331,74,265,"male","other",NA,NA,NA,1
2791,75000,71,270,"male","other",NA,85.451,650,10
2792,15000,64,150,"female","other",NA,96.142,650,5
2793,21000,65,225,"female","other",NA,57.829,450,12
2794,72000,77,334,"male","other",NA,NA,NA,5
2795,30000,69,140,"male","other",NA,NA,NA,5
2798,25000,67,160,"male","other",NA,21.624,NA,10
2800,2000,68,195,"male","black",0,23.132,NA,11
2801,22000,62,160,"female","other",NA,87.998,550,3
2802,44000,66,167,"female","other",NA,50.436,550,12
2806,45000,65,160,"female","other",NA,85.134,550,1
2809,27000,68,205,"female","black",NA,20.392,NA,5
2810,9000,72,300,"male","black",NA,19.638,NA,3
2811,32000,71,270,"female","black",14,NA,NA,10
2812,28000,66,256,"female","other",14,66.849,450,1
2813,72000,81,450,"male","black",NA,66.652,650,8
2814,10000,NA,190,"male","black",NA,1.008,NA,7
2816,25000,67,166,"female","black",NA,4.148,250,7
2819,30000,68,182,"male","black",13,37.76,NA,3
2824,20000,NA,225,"female","black",12,18.646,250,8
2825,1000,NA,250,"male","black",NA,3.338,NA,4
2828,21000,63,175,"female","black",NA,48.789,NA,12
2831,36000,70,280,"male","other",NA,NA,NA,6
2832,21000,63,267,"female","other",NA,NA,NA,4
2833,25000,70,225,"male","other",NA,87.07,650,5
2834,45000,NA,140,"female","other",14,NA,NA,3
2836,6000,62,130,"female","black",NA,16.513,750,4
2840,0,67,276,"female","other",19,64.15,NA,12
2841,70000,65,161,"female","other",17,NA,450,9
2843,24000,65,150,"female","other",NA,70.32,NA,5
2844,90000,60,112,"female","other",NA,69.919,450,4
2845,16000,61,120,"female","other",14,42.019,NA,12
2846,23000,68,290,"male","other",NA,NA,NA,9
2850,52000,70,215,"male","other",NA,NA,NA,2
2854,41000,74,205,"male","other",NA,52.855,NA,8
2855,50000,66,288,"female","other",NA,NA,NA,8
2862,110000,71,185,"male","other",NA,64.682,NA,11
2865,27000,63,170,"female","other",NA,34.734,NA,11
2866,28000,76,260,"male","other",NA,39.414,NA,1
2867,15000,NA,215,"male","other",NA,2.213,NA,5
2871,35000,72,260,"male","other",20,55.39,NA,8
2874,92000,71,210,"male","other",NA,100,750,6
2876,50000,66,135,"male","other",NA,100,750,8
2877,60000,61,105,"female","other",NA,85.901,650,1
2880,25000,69,196,"male","other",NA,55.597,650,12
2882,25000,66,145,"male","other",NA,NA,NA,6
2883,40000,68,155,"male","other",NA,68.93,NA,10
2884,49000,69,195,"male","other",NA,57.113,450,11
2885,2500,62,105,"female","other",NA,30.229,NA,12
2886,180331,72,205,"male","black",NA,48.068,NA,2
2887,44000,NA,120,"female","black",20,44.725,NA,12
2891,70000,76,260,"male","other",NA,18.284,NA,10
2892,25000,NA,220,"female","other",NA,NA,NA,4
2895,5000,66,160,"male","multiracial",NA,8.676,NA,11
2898,20000,71,235,"male","other",14,85.189,650,8
2902,31000,63,145,"female","other",NA,65.82,NA,7
2904,38000,74,180,"male","other",NA,20.439,NA,9
2905,20700,62,130,"female","other",20,98.369,750,8
2907,15000,71,210,"male","other",NA,67.914,550,4
2908,18000,65,241,"male","other",18,62.433,NA,5
2909,10000,64,204,"female","other",NA,27.453,NA,12
2910,180331,71,261,"male","black",13,93.256,NA,2
2911,23000,65,150,"male","other",NA,28.553,NA,5
2912,28000,64,130,"female","other",NA,38.834,550,2
2913,35000,62,118,"female","other",NA,40.805,350,2
2914,35000,64,165,"female","other",NA,44.781,NA,5
2915,27000,76,350,"male","black",NA,56.898,NA,11
2916,50000,67,230,"male","other",NA,72.091,NA,9
2922,45000,70,195,"female","other",NA,55.392,NA,6
2924,14000,66,165,"female","other",NA,76.38,NA,9
2925,60200,77,235,"male","other",NA,15.733,NA,11
2926,180331,73,200,"male","other",NA,62.016,NA,1
2932,14000,62,112,"female","other",15,46.679,NA,6
2933,41000,66,215,"female","other",14,55.883,NA,9
2934,6800,63,165,"female","other",NA,31.098,NA,8
2935,3300,62,150,"female","other",NA,NA,NA,12
2937,35000,68,155,"female","other",NA,77.605,650,10
2938,95000,73,195,"male","other",NA,99.608,750,11
2941,10000,69,165,"male","other",18,76.618,NA,10
2942,3500,60,145,"female","other",19,78.515,550,6
2943,3000,64,170,"female","other",NA,20.987,450,2
2945,64000,74,178,"male","other",NA,85.093,650,6
2946,20000,68,130,"female","other",NA,63.473,650,10
2947,35000,72,200,"male","other",NA,17.531,NA,12
2950,57000,71,165,"male","other",NA,79.761,NA,2
2951,40000,73,220,"male","other",20,71.565,NA,9
2952,28000,65,125,"female","other",20,87.994,450,9
2953,20000,64,130,"female","black",NA,24.06,NA,8
2954,30000,68,170,"male","black",NA,26.258,NA,8
2955,35000,69,200,"male","other",NA,8.169,NA,11
2957,72000,73,240,"male","other",NA,76.169,450,9
2959,0,71,150,"male","black",NA,4.452,NA,1
2961,600,62,192,"female","black",NA,10.601,NA,3
2962,26000,69,332,"female","black",NA,NA,NA,9
2965,1600,74,225,"male","other",15,69.272,NA,1
2968,19000,73,235,"male","other",12,26.368,NA,5
2976,28000,68,168,"male","other",NA,69.353,NA,9
2977,40000,NA,240,"male","other",14,32.258,NA,10
2978,35000,68,185,"male","other",NA,46.282,NA,6
2979,55000,NA,225,"male","other",NA,39.677,NA,4
2980,16500,70,165,"male","other",14,67.11,NA,1
2982,45800,67,185,"female","other",20,86.691,NA,6
2983,34000,68,160,"male","other",NA,35.961,NA,9
2984,90000,72,210,"male","other",NA,42.451,NA,5
2985,34000,67,175,"female","other",NA,80.569,550,11
2986,46000,66,170,"female","other",17,89.758,650,4
2987,39000,65,183,"female","other",NA,83.087,NA,3
2988,30000,67,155,"male","other",NA,77.463,NA,1
2989,35000,65,230,"female","other",NA,53.8,NA,3
2990,27000,72,270,"male","other",NA,85.945,NA,6
2992,100000,73,260,"male","other",NA,94.782,NA,7
2993,36000,75,250,"male","other",NA,97.787,NA,6
2995,75000,74,186,"male","other",NA,90.479,NA,8
2998,26000,63,175,"female","other",15,39.356,NA,9
3003,8000,NA,NA,"male","other",NA,43.199,NA,3
3004,30000,67,180,"male","other",NA,85.24,650,8
3006,18000,71,258,"female","other",17,43.391,NA,8
3007,57000,70,190,"female","other",NA,50.387,NA,5
3008,36000,67,139,"male","hispanic",NA,12.07,NA,3
3009,47500,66,195,"female","other",19,76.476,NA,7
3012,8400,65,140,"female","other",NA,82.528,650,11
3013,31050,NA,200,"female","other",NA,44.044,NA,9
3014,45000,63,165,"female","other",NA,40.705,NA,7
3015,62000,70,200,"male","other",NA,63.572,NA,7
3016,50000,71,160,"male","other",NA,84.611,NA,11
3017,45000,63,181,"female","other",20,62.077,NA,2
3019,62000,NA,200,"male","other",17,87.382,NA,6
3021,8000,65,160,"female","other",NA,85.023,NA,12
3022,42000,64,193,"female","other",NA,97.424,NA,3
3023,180331,67,250,"female","other",NA,64.698,NA,7
3024,55000,71,220,"male","other",NA,22.289,NA,6
3025,17000,66,210,"female","other",NA,72.639,NA,4
3026,42000,66,164,"female","other",NA,11.857,550,8
3027,55000,71,185,"male","other",NA,80.35,NA,5
3029,4200,60,200,"female","other",NA,35.549,NA,9
3030,13400,67,NA,"female","other",NA,45.699,NA,1
3031,44000,65,170,"female","other",NA,60.92,NA,11
3032,55000,75,300,"male","other",NA,41.937,NA,6
3033,22000,66,170,"male","other",NA,0.513,NA,11
3036,37000,71,350,"male","hispanic",NA,NA,NA,4
3037,23000,64,138,"female","hispanic",NA,38.465,NA,10
3039,28000,68,130,"female","other",NA,68.699,NA,9
3040,35000,65,140,"female","multiracial",13,79.452,NA,7
3041,66000,66,145,"female","multiracial",NA,56.644,NA,2
3046,20000,62,NA,"female","black",NA,11.812,NA,4
3047,8500,61,155,"female","other",20,94.347,NA,4
3048,41000,NA,350,"male","other",NA,49.691,NA,9
3051,42000,62,160,"female","other",NA,87.294,NA,1
3053,25000,68,150,"male","other",NA,74.425,NA,11
3055,31000,69,210,"male","other",NA,39.081,NA,7
3056,20000,NA,165,"male","other",NA,14.785,NA,6
3057,14000,71,200,"male","other",NA,43.733,NA,7
3058,35000,70,155,"male","other",15,NA,NA,8
3059,68000,73,170,"male","other",NA,73.934,NA,6
3064,14000,73,165,"male","other",16,66.24,NA,3
3066,36000,65,263,"female","other",NA,32.662,NA,12
3067,38000,66,214,"female","other",NA,96.045,350,9
3068,40000,72,170,"male","other",NA,46.865,NA,5
3069,35000,72,265,"male","other",NA,NA,NA,10
3070,16000,NA,138,"female","other",13,28.542,NA,3
3072,26000,67,400,"male","other",NA,90.605,NA,1
3073,300,70,176,"female","other",NA,95.182,NA,7
3074,63000,78,230,"male","other",NA,75.222,NA,1
3076,61000,70,226,"male","hispanic",16,85.574,NA,6
3077,66075,69,155,"male","other",NA,71.146,NA,10
3079,49000,65,159,"female","other",NA,79.945,NA,2
3080,39000,73,168,"male","other",NA,5.799,NA,9
3084,180331,69,135,"male","other",NA,99.166,750,11
3086,32000,64,160,"female","other",NA,61.093,NA,12
3087,33000,68,240,"female","other",NA,71.257,NA,10
3088,37000,73,199,"male","other",NA,NA,NA,7
3089,96000,72,205,"male","other",NA,64.993,550,4
3091,38000,76,222,"male","other",NA,62.72,NA,11
3093,38000,69,221,"female","other",NA,89.04,NA,3
3094,37000,70,131,"male","other",NA,NA,NA,10
3095,25000,69,150,"male","other",NA,NA,NA,11
3097,85000,72,160,"male","other",NA,27.442,NA,9
3098,43000,75,205,"male","other",NA,5.653,NA,3
3099,71000,67,170,"female","other",NA,69.261,NA,10
3100,5000,66,NA,"female","black",NA,NA,NA,3
3101,2000,73,180,"male","black",NA,NA,NA,2
3102,2000,71,165,"male","black",13,16.606,NA,9
3103,23000,71,210,"male","black",NA,3.031,NA,8
3104,35000,NA,250,"male","black",NA,NA,NA,2
3106,15000,67,176,"male","other",NA,NA,NA,4
3107,30000,72,190,"male","other",NA,45.353,NA,6
3110,2000,72,190,"male","other",NA,27.23,NA,11
3113,30000,73,165,"male","black",NA,30.815,NA,11
3114,25800,NA,231,"male","black",NA,NA,NA,11
3116,24000,67,150,"female","hispanic",NA,17.958,NA,1
3118,1300,59,267,"female","black",12,NA,NA,5
3121,25000,69,115,"male","other",NA,87.268,NA,7
3122,19000,69,185,"male","other",NA,9.585,NA,3
3123,25000,64,150,"female","other",NA,41.619,NA,11
3124,3600,64,135,"female","black",NA,NA,NA,5
3128,22000,71,185,"male","other",NA,60.604,250,3
3130,40000,73,229,"male","other",15,28.738,NA,11
3132,33000,69,137,"female","other",NA,78.804,NA,7
3134,36000,64,140,"female","other",NA,NA,NA,3
3135,20000,74,205,"male","other",NA,56.789,NA,12
3137,29900,66,160,"male","other",NA,58.233,NA,7
3138,26000,NA,180,"male","other",14,73.77,250,3
3141,22000,74,175,"male","other",NA,94.264,NA,2
3142,180331,72,260,"male","other",NA,94.536,NA,12
3147,12000,70,200,"male","hispanic",15,98.597,NA,4
3148,55000,70,165,"female","other",NA,81.017,NA,6
3149,27000,76,240,"male","other",NA,62.234,NA,5
3150,24000,71,170,"male","other",NA,31.961,NA,11
3151,5000,67,142,"female","other",12,48.265,NA,7
3154,90000,67,170,"male","other",14,81.717,NA,11
3156,45000,74,155,"male","other",NA,87.586,550,8
3157,34000,75,170,"male","other",NA,NA,NA,12
3159,36399,63,135,"female","other",NA,36.451,NA,11
3161,45000,66,155,"female","other",16,73.582,NA,5
3162,35000,67,205,"female","other",20,94.497,NA,10
3163,90000,73,215,"male","other",NA,68.766,NA,3
3164,12000,60,100,"female","other",15,NA,NA,9
3165,26000,61,170,"female","other",13,41.908,NA,9
3166,54000,69,135,"female","other",NA,88.756,550,7
3167,98000,74,175,"male","other",NA,77.472,NA,10
3169,5000,63,170,"female","other",NA,47.838,NA,11
3170,4000,68,162,"female","other",20,84.131,NA,8
3171,25000,73,190,"male","other",NA,93.254,NA,1
3172,46000,68,250,"male","hispanic",NA,4.712,NA,6
3173,22000,72,280,"male","other",NA,21.919,NA,12
3174,55000,72,216,"male","other",NA,75.05,NA,3
3175,68000,66,160,"female","other",NA,71.666,NA,5
3176,62000,NA,178,"male","other",16,83.592,NA,3
