"name","year","month","day","hour","lat","long","pressure","wind","type","seasday"
"Mitch",1998,11,2,6,17.1,-93.1,1005,20,"Extratropical",155
"Mitch",1998,11,2,12,17.9,-93.4,1005,20,"Extratropical",155
"Mitch",1998,11,2,18,18.7,-93.7,1005,20,"Extratropical",155
"Mitch",1998,11,3,0,19.2,-93.4,1003,20,"Extratropical",156
"Mitch",1998,11,3,6,19.3,-92.7,1003,20,"Extratropical",156
"Mitch",1998,11,3,12,19.4,-92.1,1002,25,"Extratropical",156
"Mitch",1998,11,3,18,19.6,-91.4,997,40,"Tropical Storm",156
"Mitch",1998,11,4,0,20,-90.6,997,35,"Tropical Storm",157
"Mitch",1998,11,4,6,20.8,-89.6,998,30,"Tropical Depression",157
"Mitch",1998,11,4,12,21.8,-88.2,998,40,"Tropical Storm",157
"Mitch",1998,11,4,18,23.3,-86.5,993,40,"Tropical Storm",157
"Mitch",1998,11,5,0,24.8,-84.8,993,45,"Tropical Storm",158
"Mitch",1998,11,5,6,25.6,-83.1,990,50,"Tropical Storm",158
"Mitch",1998,11,5,12,26.6,-81.3,987,55,"Tropical Storm",158
"Mitch",1998,11,5,18,27.5,-78.3,992,50,"Extratropical",158
"Mitch",1998,11,6,0,30,-75,993,50,"Extratropical",159
"Mitch",1998,11,6,6,32.5,-72,992,50,"Extratropical",159
"Mitch",1998,11,6,12,35,-68,990,50,"Extratropical",159
"Mitch",1998,11,6,18,37,-63,989,50,"Extratropical",159
"Mitch",1998,11,7,0,39,-58,990,50,"Extratropical",160
"Mitch",1998,11,7,6,41,-53,992,50,"Extratropical",160
"Mitch",1998,11,7,12,42.5,-47.5,986,50,"Extratropical",160
"Mitch",1998,11,7,18,44.5,-42,972,60,"Extratropical",160
"Mitch",1998,11,8,0,46.5,-36.5,974,60,"Extratropical",161
"Mitch",1998,11,8,6,48.5,-31,972,60,"Extratropical",161
"Mitch",1998,11,8,12,50,-25,962,60,"Extratropical",161
"Mitch",1998,11,8,18,53.5,-20.5,956,60,"Extratropical",161
"Mitch",1998,11,9,0,55.5,-14.5,956,60,"Extratropical",162
"Mitch",1998,11,9,6,58,-10.5,956,60,"Extratropical",162
"Mitch",1998,11,9,12,61,-10,956,60,"Extratropical",162
"Mitch",1998,11,9,18,63.5,-5,960,55,"Extratropical",162
"Nicole",1998,11,24,0,28.3,-28,1010,30,"Tropical Depression",177
"Nicole",1998,11,24,6,27.9,-29.1,1005,35,"Tropical Storm",177
"Nicole",1998,11,24,12,27.5,-30.1,1000,45,"Tropical Storm",177
"Nicole",1998,11,24,18,27.2,-31.1,997,60,"Tropical Storm",177
"Nicole",1998,11,25,0,26.9,-32,995,60,"Tropical Storm",178
"Nicole",1998,11,25,6,26.6,-32.9,994,60,"Tropical Storm",178
"Nicole",1998,11,25,12,26.3,-33.7,994,55,"Tropical Storm",178
"Nicole",1998,11,25,18,26,-34.6,994,50,"Tropical Storm",178
"Nicole",1998,11,26,0,25.7,-35.4,998,40,"Tropical Storm",179
"Nicole",1998,11,26,6,25.5,-36.4,1000,35,"Tropical Storm",179
"Nicole",1998,11,26,12,25.3,-37.3,1007,30,"Tropical Depression",179
"Nicole",1998,11,26,18,25.2,-38.3,1009,25,"Tropical Depression",179
"Nicole",1998,11,27,0,25.2,-39.2,1009,25,"Tropical Depression",180
"Nicole",1998,11,27,6,25.3,-40.3,1009,25,"Tropical Depression",180
"Nicole",1998,11,27,12,25.4,-41.7,1009,30,"Tropical Depression",180
"Nicole",1998,11,27,18,25.6,-43,1005,40,"Tropical Storm",180
"Nicole",1998,11,28,0,25.8,-44.1,1001,50,"Tropical Storm",181
"Nicole",1998,11,28,6,26.3,-45.3,1000,50,"Tropical Storm",181
"Nicole",1998,11,28,12,27.1,-46.2,1000,50,"Tropical Storm",181
"Nicole",1998,11,28,18,28,-46.6,1000,50,"Tropical Storm",181
"Nicole",1998,11,29,0,28.8,-46.5,1000,45,"Tropical Storm",182
"Nicole",1998,11,29,6,30,-45.9,1000,45,"Tropical Storm",182
"Nicole",1998,11,29,12,31,-44.9,1000,55,"Tropical Storm",182
"Nicole",1998,11,29,18,31.8,-43.8,995,60,"Tropical Storm",182
"Nicole",1998,11,30,0,32.6,-42.6,992,65,"Hurricane",183
"Nicole",1998,11,30,6,33.1,-41.7,992,65,"Hurricane",183
"Nicole",1998,11,30,12,33.8,-40.5,987,65,"Hurricane",183
"Nicole",1998,11,30,18,34.3,-39.3,984,70,"Hurricane",183
"Nicole",1998,12,1,0,35.1,-37.9,979,75,"Hurricane",184
"Nicole",1998,12,1,6,37,-35.5,980,70,"Hurricane",184
"Nicole",1998,12,1,12,40.4,-34,982,60,"Tropical Storm",184
"Nicole",1998,12,1,18,43,-34,985,60,"Extratropical",184
"Nicole",1998,12,2,0,47,-34.5,988,50,"Extratropical",185
"Nicole",1998,12,2,6,49.5,-35.5,990,50,"Extratropical",185
"Nicole",1998,12,2,12,52,-37,990,50,"Extratropical",185
"Arlene",1999,6,11,18,27.1,-58.1,1010,30,"Tropical Depression",11
"Arlene",1999,6,12,0,27.7,-57.4,1010,30,"Tropical Depression",12
"Arlene",1999,6,12,6,28.1,-57.3,1010,30,"Tropical Depression",12
"Arlene",1999,6,12,12,28.3,-57.3,1009,35,"Tropical Storm",12
"Arlene",1999,6,12,18,28.5,-57.4,1008,45,"Tropical Storm",12
"Arlene",1999,6,13,0,28.8,-57.5,1006,50,"Tropical Storm",13
"Arlene",1999,6,13,6,29,-57.8,1006,50,"Tropical Storm",13
"Arlene",1999,6,13,12,29.1,-58.2,1007,50,"Tropical Storm",13
"Arlene",1999,6,13,18,29.1,-58.7,1007,50,"Tropical Storm",13
"Arlene",1999,6,14,0,29.1,-59.2,1008,45,"Tropical Storm",14
"Arlene",1999,6,14,6,29.2,-59.8,1009,40,"Tropical Storm",14
"Arlene",1999,6,14,12,29.3,-60.4,1009,40,"Tropical Storm",14
"Arlene",1999,6,14,18,29.6,-60.7,1009,40,"Tropical Storm",14
"Arlene",1999,6,15,0,29.8,-61.1,1009,40,"Tropical Storm",15
"Arlene",1999,6,15,6,29.7,-61.5,1009,40,"Tropical Storm",15
"Arlene",1999,6,15,12,29.6,-61.3,1008,45,"Tropical Storm",15
"Arlene",1999,6,15,18,29.9,-61.4,1009,45,"Tropical Storm",15
"Arlene",1999,6,16,0,30,-61.7,1009,45,"Tropical Storm",16
"Arlene",1999,6,16,6,30.3,-62,1010,45,"Tropical Storm",16
"Arlene",1999,6,16,12,30.8,-62.3,1012,40,"Tropical Storm",16
"Arlene",1999,6,16,18,31.3,-62.5,1012,35,"Tropical Storm",16
"Arlene",1999,6,17,0,31.8,-62.8,1014,30,"Tropical Depression",17
"Arlene",1999,6,17,6,32.5,-63,1015,30,"Tropical Depression",17
"Arlene",1999,6,17,12,33.4,-63,1015,30,"Tropical Depression",17
"Arlene",1999,6,17,18,34.4,-62.3,1015,30,"Tropical Depression",17
"Arlene",1999,6,18,0,35.4,-61.6,1015,25,"Tropical Depression",18
"Bret",1999,8,18,18,19.5,-94.4,1010,30,"Tropical Depression",79
"Bret",1999,8,19,0,19.5,-94.5,1008,30,"Tropical Depression",80
"Bret",1999,8,19,6,19.6,-94.6,1008,30,"Tropical Depression",80
"Bret",1999,8,19,12,19.7,-94.6,1008,30,"Tropical Depression",80
"Bret",1999,8,19,18,19.8,-94.7,1005,35,"Tropical Storm",80
"Bret",1999,8,20,0,19.8,-94.7,1000,40,"Tropical Storm",81
"Bret",1999,8,20,6,20,-94.6,998,45,"Tropical Storm",81
"Bret",1999,8,20,12,20.4,-94.5,993,50,"Tropical Storm",81
"Bret",1999,8,20,18,21.2,-94.4,991,55,"Tropical Storm",81
"Bret",1999,8,21,0,21.9,-94.5,983,65,"Hurricane",82
"Bret",1999,8,21,6,22.5,-94.7,980,75,"Hurricane",82
"Bret",1999,8,21,12,23.1,-94.9,979,80,"Hurricane",82
"Bret",1999,8,21,18,23.8,-95,975,90,"Hurricane",82
"Bret",1999,8,22,0,24.7,-95.1,954,120,"Hurricane",83
"Bret",1999,8,22,6,25.5,-95.5,950,125,"Hurricane",83
"Bret",1999,8,22,12,26.2,-96.1,944,125,"Hurricane",83
"Bret",1999,8,22,18,26.6,-96.8,946,120,"Hurricane",83
"Bret",1999,8,23,0,26.9,-97.4,951,100,"Hurricane",84
"Bret",1999,8,23,6,27,-97.9,963,80,"Hurricane",84
"Bret",1999,8,23,12,27.3,-98.3,980,60,"Tropical Storm",84
"Bret",1999,8,23,18,27.6,-98.8,993,35,"Tropical Storm",84
"Bret",1999,8,24,0,28,-99.5,1000,30,"Tropical Depression",85
"Bret",1999,8,24,6,28,-100.4,1003,30,"Tropical Depression",85
"Bret",1999,8,24,12,27.8,-101.3,1006,25,"Tropical Depression",85
"Bret",1999,8,24,18,27.7,-102.1,1007,25,"Tropical Depression",85
"Bret",1999,8,25,0,27.6,-103,1008,20,"Tropical Depression",86
"Cindy",1999,8,19,0,13.5,-18.9,1003,30,"Tropical Depression",80
"Cindy",1999,8,19,6,13.8,-20.3,1003,30,"Tropical Depression",80
"Cindy",1999,8,19,12,13.9,-21.5,1003,30,"Tropical Depression",80
"Cindy",1999,8,19,18,13.8,-22.5,1003,30,"Tropical Depression",80
"Cindy",1999,8,20,0,13.7,-23.4,1002,30,"Tropical Depression",81
"Cindy",1999,8,20,6,13.6,-24.3,1002,30,"Tropical Depression",81
"Cindy",1999,8,20,12,13.5,-25.4,1002,30,"Tropical Depression",81
"Cindy",1999,8,20,18,13.6,-26.6,1001,35,"Tropical Storm",81
"Cindy",1999,8,21,0,13.6,-27.7,1000,40,"Tropical Storm",82
"Cindy",1999,8,21,6,13.8,-28.8,997,50,"Tropical Storm",82
"Cindy",1999,8,21,12,13.9,-29.7,994,55,"Tropical Storm",82
"Cindy",1999,8,21,18,14.1,-30.8,990,60,"Tropical Storm",82
"Cindy",1999,8,22,0,14.2,-31.7,987,65,"Hurricane",83
"Cindy",1999,8,22,6,14.4,-32.3,987,65,"Hurricane",83
"Cindy",1999,8,22,12,14.5,-32.7,987,65,"Hurricane",83
"Cindy",1999,8,22,18,14.6,-33.1,990,60,"Tropical Storm",83
"Cindy",1999,8,23,0,14.9,-33.9,997,50,"Tropical Storm",84
"Cindy",1999,8,23,6,15.3,-34.9,997,50,"Tropical Storm",84
"Cindy",1999,8,23,12,15.7,-35.9,997,50,"Tropical Storm",84
"Cindy",1999,8,23,18,16.1,-36.9,997,50,"Tropical Storm",84
"Cindy",1999,8,24,0,16.6,-38,997,50,"Tropical Storm",85
"Cindy",1999,8,24,6,16.9,-39.2,997,50,"Tropical Storm",85
"Cindy",1999,8,24,12,17.2,-40.6,997,50,"Tropical Storm",85
"Cindy",1999,8,24,18,17.5,-42.2,997,50,"Tropical Storm",85
"Cindy",1999,8,25,0,17.8,-43.6,994,55,"Tropical Storm",86
"Cindy",1999,8,25,6,18.4,-44.8,994,55,"Tropical Storm",86
"Cindy",1999,8,25,12,19.3,-45.9,994,55,"Tropical Storm",86
"Cindy",1999,8,25,18,20.4,-47.1,990,60,"Tropical Storm",86
"Cindy",1999,8,26,0,21.7,-48.2,987,65,"Hurricane",87
"Cindy",1999,8,26,6,22.9,-49.5,987,65,"Hurricane",87
"Cindy",1999,8,26,12,24.2,-50.8,987,65,"Hurricane",87
"Cindy",1999,8,26,18,25.4,-52,984,70,"Hurricane",87
"Cindy",1999,8,27,0,26.4,-53.1,978,80,"Hurricane",88
"Cindy",1999,8,27,6,27.2,-54.3,978,80,"Hurricane",88
"Cindy",1999,8,27,12,27.8,-55.4,970,90,"Hurricane",88
"Cindy",1999,8,27,18,28.3,-56.2,970,90,"Hurricane",88
"Cindy",1999,8,28,0,28.7,-56.9,961,100,"Hurricane",89
"Cindy",1999,8,28,6,29.3,-57.5,948,115,"Hurricane",89
"Cindy",1999,8,28,12,30.1,-58,942,120,"Hurricane",89
"Cindy",1999,8,28,18,30.8,-58.5,943,120,"Hurricane",89
"Cindy",1999,8,29,0,31.5,-58.4,944,120,"Hurricane",90
"Cindy",1999,8,29,6,32.3,-58.4,948,115,"Hurricane",90
"Cindy",1999,8,29,12,33.1,-58.2,961,100,"Hurricane",90
"Cindy",1999,8,29,18,33.8,-57.4,965,95,"Hurricane",90
"Cindy",1999,8,30,0,34.3,-56.3,970,90,"Hurricane",91
"Cindy",1999,8,30,6,34.7,-55.5,970,90,"Hurricane",91
"Cindy",1999,8,30,12,35.3,-54.9,978,80,"Hurricane",91
"Cindy",1999,8,30,18,36.1,-54.2,978,80,"Hurricane",91
"Cindy",1999,8,31,0,37,-52.6,984,70,"Hurricane",92
"Cindy",1999,8,31,6,38.2,-50.6,990,60,"Tropical Storm",92
"Cindy",1999,8,31,12,40.4,-48.2,997,50,"Tropical Storm",92
"Dennis",1999,8,24,0,21.5,-67.7,1009,30,"Tropical Depression",85
"Dennis",1999,8,24,6,22,-68.9,1009,30,"Tropical Depression",85
"Dennis",1999,8,24,12,22.4,-70,1009,35,"Tropical Storm",85
"Dennis",1999,8,24,18,22.7,-70.9,1009,40,"Tropical Storm",85
"Dennis",1999,8,25,0,22.8,-71.5,1008,40,"Tropical Storm",86
"Dennis",1999,8,25,6,23,-71.9,1007,40,"Tropical Storm",86
"Dennis",1999,8,25,12,23.2,-72.1,1004,45,"Tropical Storm",86
"Dennis",1999,8,25,18,23.4,-72.3,1000,55,"Tropical Storm",86
"Dennis",1999,8,26,0,23.6,-72.5,998,60,"Tropical Storm",87
"Dennis",1999,8,26,6,23.8,-73.1,995,65,"Hurricane",87
"Dennis",1999,8,26,12,24.1,-73.6,995,65,"Hurricane",87
"Dennis",1999,8,26,18,24.4,-74,990,70,"Hurricane",87
"Dennis",1999,8,27,0,24.8,-74.4,993,65,"Hurricane",88
"Dennis",1999,8,27,6,25.2,-75,988,65,"Hurricane",88
"Dennis",1999,8,27,12,25.6,-75.5,988,65,"Hurricane",88
"Dennis",1999,8,27,18,25.9,-75.9,987,65,"Hurricane",88
"Dennis",1999,8,28,0,26.1,-76.2,982,70,"Hurricane",89
"Dennis",1999,8,28,6,26.5,-76.7,976,75,"Hurricane",89
"Dennis",1999,8,28,12,27.1,-77,973,85,"Hurricane",89
"Dennis",1999,8,28,18,27.7,-77.3,969,90,"Hurricane",89
"Dennis",1999,8,29,0,28.3,-77.7,969,90,"Hurricane",90
"Dennis",1999,8,29,6,29,-77.9,970,90,"Hurricane",90
"Dennis",1999,8,29,12,29.9,-78.4,971,90,"Hurricane",90
"Dennis",1999,8,29,18,30.8,-78.4,967,90,"Hurricane",90
"Dennis",1999,8,30,0,31.9,-78.1,964,90,"Hurricane",91
"Dennis",1999,8,30,6,32.8,-77.6,962,90,"Hurricane",91
"Dennis",1999,8,30,12,33.6,-76.5,965,85,"Hurricane",91
"Dennis",1999,8,30,18,34.3,-74.8,966,85,"Hurricane",91
"Dennis",1999,8,31,0,34.9,-73.6,971,80,"Hurricane",92
"Dennis",1999,8,31,6,35.1,-72.9,977,80,"Hurricane",92
"Dennis",1999,8,31,12,35.2,-72.8,983,75,"Hurricane",92
"Dennis",1999,8,31,18,35.1,-73.3,984,70,"Hurricane",92
"Dennis",1999,9,1,0,35.2,-73.6,986,60,"Tropical Storm",93
"Dennis",1999,9,1,6,35,-73.4,987,55,"Tropical Storm",93
"Dennis",1999,9,1,12,35.4,-73.5,989,50,"Tropical Storm",93
"Dennis",1999,9,1,18,35.5,-73.8,988,50,"Tropical Storm",93
"Dennis",1999,9,2,0,35.4,-73.7,988,50,"Tropical Storm",94
"Dennis",1999,9,2,6,35.2,-73.6,989,45,"Tropical Storm",94
"Dennis",1999,9,2,12,35.1,-73.7,989,45,"Tropical Storm",94
"Dennis",1999,9,2,18,34.8,-73.9,990,45,"Tropical Storm",94
"Dennis",1999,9,3,0,34.2,-74,989,45,"Tropical Storm",95
"Dennis",1999,9,3,6,33.6,-74.1,989,45,"Tropical Storm",95
"Dennis",1999,9,3,12,33.2,-73.9,988,45,"Tropical Storm",95
"Dennis",1999,9,3,18,33,-73.8,987,50,"Tropical Storm",95
"Dennis",1999,9,4,0,33.1,-74,987,50,"Tropical Storm",96
"Dennis",1999,9,4,6,33.3,-74.5,986,55,"Tropical Storm",96
"Dennis",1999,9,4,12,33.9,-75.3,986,55,"Tropical Storm",96
"Dennis",1999,9,4,18,34.5,-76,986,60,"Tropical Storm",96
"Dennis",1999,9,5,0,35,-76.8,985,50,"Tropical Storm",97
"Dennis",1999,9,5,6,35.5,-77.7,989,35,"Tropical Storm",97
"Dennis",1999,9,5,12,36.1,-78.8,994,30,"Tropical Depression",97
"Dennis",1999,9,5,18,36.2,-79.4,998,25,"Tropical Depression",97
"Dennis",1999,9,6,0,36.2,-79.9,1000,25,"Tropical Depression",98
"Dennis",1999,9,6,6,36.4,-80.1,1004,20,"Tropical Depression",98
"Dennis",1999,9,6,12,37,-79.9,1005,20,"Tropical Depression",98
"Dennis",1999,9,6,18,37.7,-79.5,1008,20,"Tropical Depression",98
"Dennis",1999,9,7,0,38.5,-78.5,1009,20,"Tropical Depression",99
"Dennis",1999,9,7,6,40.8,-77,1008,20,"Tropical Depression",99
"Dennis",1999,9,7,12,42.7,-77.7,1007,20,"Tropical Depression",99
"Dennis",1999,9,7,18,43.5,-77.7,1006,20,"Extratropical",99
"Dennis",1999,9,8,0,43.5,-76.5,1006,20,"Extratropical",100
"Dennis",1999,9,8,6,44,-75.8,1006,20,"Extratropical",100
"Dennis",1999,9,8,12,44.9,-74.8,1006,20,"Extratropical",100
"Dennis",1999,9,8,18,45.5,-75.6,1005,20,"Extratropical",100
"Emily",1999,8,24,6,11.5,-53.6,1007,30,"Tropical Depression",85
"Emily",1999,8,24,12,11.5,-53.8,1006,35,"Tropical Storm",85
"Emily",1999,8,24,18,11.6,-53.9,1004,45,"Tropical Storm",85
"Emily",1999,8,25,0,12.1,-53.9,1005,45,"Tropical Storm",86
"Emily",1999,8,25,6,12.6,-54.2,1006,40,"Tropical Storm",86
"Emily",1999,8,25,12,12.8,-54.8,1007,40,"Tropical Storm",86
"Emily",1999,8,25,18,13.2,-55.2,1005,40,"Tropical Storm",86
"Emily",1999,8,26,0,13.8,-55.7,1005,40,"Tropical Storm",87
"Emily",1999,8,26,6,14.3,-56.2,1007,40,"Tropical Storm",87
"Emily",1999,8,26,12,15,-56.6,1010,40,"Tropical Storm",87
"Emily",1999,8,26,18,15.8,-57,1010,35,"Tropical Storm",87
"Emily",1999,8,27,0,17,-57.1,1010,35,"Tropical Storm",88
"Emily",1999,8,27,6,18,-57,1011,35,"Tropical Storm",88
"Emily",1999,8,27,12,19,-57,1009,35,"Tropical Storm",88
"Emily",1999,8,27,18,20,-57,1007,40,"Tropical Storm",88
"Emily",1999,8,28,0,21.1,-56.6,1007,40,"Tropical Storm",89
"Emily",1999,8,28,6,24.4,-56.7,1009,35,"Tropical Storm",89
"Emily",1999,8,28,12,23.8,-56.7,1009,30,"Tropical Depression",89
"Floyd",1999,9,7,18,14.6,-45.6,1008,25,"Tropical Depression",99
"Floyd",1999,9,8,0,15,-46.9,1007,30,"Tropical Depression",100
"Floyd",1999,9,8,6,15.3,-48.2,1005,35,"Tropical Storm",100
"Floyd",1999,9,8,12,15.8,-49.6,1003,40,"Tropical Storm",100
"Floyd",1999,9,8,18,16.3,-51.1,1000,45,"Tropical Storm",100
"Floyd",1999,9,9,0,16.7,-52.6,1000,45,"Tropical Storm",101
"Floyd",1999,9,9,6,17.1,-53.9,1003,45,"Tropical Storm",101
"Floyd",1999,9,9,12,17.3,-55.1,1003,50,"Tropical Storm",101
"Floyd",1999,9,9,18,17.9,-56.3,996,60,"Tropical Storm",101
"Floyd",1999,9,10,0,18.3,-57.2,995,60,"Tropical Storm",102
"Floyd",1999,9,10,6,18.6,-58.2,990,60,"Tropical Storm",102
"Floyd",1999,9,10,12,19.3,-58.8,989,70,"Hurricane",102
"Floyd",1999,9,10,18,20.2,-59.6,975,70,"Hurricane",102
"Floyd",1999,9,11,0,20.8,-60.4,971,80,"Hurricane",103
"Floyd",1999,9,11,6,21.4,-61.1,963,95,"Hurricane",103
"Floyd",1999,9,11,12,21.9,-62,962,95,"Hurricane",103
"Floyd",1999,9,11,18,22.5,-63,966,90,"Hurricane",103
"Floyd",1999,9,12,0,22.7,-64.1,967,85,"Hurricane",104
"Floyd",1999,9,12,6,22.8,-65.2,960,95,"Hurricane",104
"Floyd",1999,9,12,12,23,-66.2,955,105,"Hurricane",104
"Floyd",1999,9,12,18,23.2,-67.4,940,115,"Hurricane",104
"Floyd",1999,9,13,0,23.4,-68.7,931,125,"Hurricane",105
"Floyd",1999,9,13,6,23.6,-70,922,135,"Hurricane",105
"Floyd",1999,9,13,12,23.9,-71.4,921,135,"Hurricane",105
"Floyd",1999,9,13,18,24.1,-72.9,923,125,"Hurricane",105
"Floyd",1999,9,14,0,24.5,-74,924,115,"Hurricane",106
"Floyd",1999,9,14,6,24.9,-75.3,927,105,"Hurricane",106
"Floyd",1999,9,14,12,25.4,-76.3,930,105,"Hurricane",106
"Floyd",1999,9,14,18,26.1,-77,930,110,"Hurricane",106
"Floyd",1999,9,15,0,27.1,-77.7,933,115,"Hurricane",107
"Floyd",1999,9,15,6,28.2,-78.5,935,110,"Hurricane",107
"Floyd",1999,9,15,12,29.3,-78.9,943,100,"Hurricane",107
"Floyd",1999,9,15,18,30.6,-79.1,947,95,"Hurricane",107
"Floyd",1999,9,16,0,32.1,-78.7,950,90,"Hurricane",108
"Floyd",1999,9,16,6,33.7,-78,956,90,"Hurricane",108
"Floyd",1999,9,16,12,35.7,-76.8,967,70,"Hurricane",108
"Floyd",1999,9,16,18,38,-75.3,974,60,"Tropical Storm",108
"Floyd",1999,9,17,0,40.6,-73.5,980,50,"Tropical Storm",109
"Floyd",1999,9,17,6,42.1,-72.1,983,50,"Tropical Storm",109
"Floyd",1999,9,17,12,43.3,-70.6,984,45,"Extratropical",109
"Floyd",1999,9,17,18,44.2,-68.9,985,45,"Extratropical",109
"Floyd",1999,9,18,0,44.8,-67.3,987,40,"Extratropical",110
"Floyd",1999,9,18,6,45.4,-65.5,990,35,"Extratropical",110
"Floyd",1999,9,18,12,46.6,-63,992,35,"Extratropical",110
"Floyd",1999,9,18,18,47.7,-59.3,992,35,"Extratropical",110
"Floyd",1999,9,19,0,48,-56.3,992,35,"Extratropical",111
"Floyd",1999,9,19,6,48.5,-52.5,994,35,"Extratropical",111
"Floyd",1999,9,19,12,49.5,-48,992,40,"Extratropical",111
"Gert",1999,9,11,12,12.6,-24.2,1006,30,"Tropical Depression",103
"Gert",1999,9,11,18,12.9,-26.1,1005,30,"Tropical Depression",103
"Gert",1999,9,12,0,13.3,-28,1006,30,"Tropical Depression",104
"Gert",1999,9,12,6,13.8,-29.8,1005,30,"Tropical Depression",104
"Gert",1999,9,12,12,14.2,-31.9,1001,35,"Tropical Storm",104
"Gert",1999,9,12,18,14.8,-33.8,997,45,"Tropical Storm",104
"Gert",1999,9,13,0,15.1,-35.6,995,55,"Tropical Storm",105
"Gert",1999,9,13,6,15.4,-37.3,990,60,"Tropical Storm",105
"Gert",1999,9,13,12,15.9,-39.2,984,65,"Hurricane",105
"Gert",1999,9,13,18,16.1,-40.8,979,70,"Hurricane",105
"Gert",1999,9,14,0,16.3,-42.2,976,75,"Hurricane",106
"Gert",1999,9,14,6,16.6,-43.5,973,85,"Hurricane",106
"Gert",1999,9,14,12,16.8,-44.6,968,90,"Hurricane",106
"Gert",1999,9,14,18,17.1,-45.8,962,95,"Hurricane",106
"Gert",1999,9,15,0,17.2,-46.9,955,100,"Hurricane",107
"Gert",1999,9,15,6,17.4,-47.9,948,110,"Hurricane",107
"Gert",1999,9,15,12,17.5,-48.9,940,115,"Hurricane",107
"Gert",1999,9,15,18,17.7,-50,933,125,"Hurricane",107
"Gert",1999,9,16,0,17.8,-50.8,930,130,"Hurricane",108
"Gert",1999,9,16,6,18,-51.7,933,130,"Hurricane",108
"Gert",1999,9,16,12,18.2,-52.6,941,125,"Hurricane",108
"Gert",1999,9,16,18,18.6,-53.4,940,120,"Hurricane",108
"Gert",1999,9,17,0,19,-54.2,944,115,"Hurricane",109
"Gert",1999,9,17,6,19.4,-55,942,125,"Hurricane",109
"Gert",1999,9,17,12,19.9,-55.7,945,125,"Hurricane",109
"Gert",1999,9,17,18,20.4,-56.3,950,115,"Hurricane",109
"Gert",1999,9,18,0,20.9,-56.8,953,110,"Hurricane",110
"Gert",1999,9,18,6,21.6,-57.1,954,105,"Hurricane",110
"Gert",1999,9,18,12,22.2,-57.4,953,105,"Hurricane",110
"Gert",1999,9,18,18,22.8,-57.8,950,105,"Hurricane",110
"Gert",1999,9,19,0,23.4,-58.1,947,110,"Hurricane",111
"Gert",1999,9,19,6,24.1,-58.7,946,115,"Hurricane",111
"Gert",1999,9,19,12,24.7,-59.2,946,115,"Hurricane",111
"Gert",1999,9,19,18,25.5,-60,946,115,"Hurricane",111
"Gert",1999,9,20,0,26.2,-60.7,947,115,"Hurricane",112
"Gert",1999,9,20,6,26.8,-61.4,947,110,"Hurricane",112
"Gert",1999,9,20,12,27.6,-62.4,948,105,"Hurricane",112
"Gert",1999,9,20,18,28.3,-62.7,949,100,"Hurricane",112
"Gert",1999,9,21,0,29.2,-62.9,950,95,"Hurricane",113
"Gert",1999,9,21,6,30.1,-62.8,952,90,"Hurricane",113
"Gert",1999,9,21,12,31.3,-62.6,955,85,"Hurricane",113
"Gert",1999,9,21,18,32.7,-62.1,958,80,"Hurricane",113
"Gert",1999,9,22,0,34.3,-61.2,960,75,"Hurricane",114
"Gert",1999,9,22,6,36.2,-60.4,961,75,"Hurricane",114
"Gert",1999,9,22,12,38.1,-59.4,962,70,"Hurricane",114
"Gert",1999,9,22,18,40.3,-57.9,963,65,"Hurricane",114
"Gert",1999,9,23,0,42.2,-55.6,964,60,"Tropical Storm",115
"Gert",1999,9,23,6,44.6,-54.5,968,60,"Tropical Storm",115
"Gert",1999,9,23,12,46.6,-51.9,972,60,"Extratropical",115
"Harvey",1999,9,19,6,25,-87.8,1005,30,"Tropical Depression",111
"Harvey",1999,9,19,12,25.5,-87.8,1004,30,"Tropical Depression",111
"Harvey",1999,9,19,18,26,-87.8,1003,30,"Tropical Depression",111
"Harvey",1999,9,20,0,26.3,-87.4,1002,40,"Tropical Storm",112
"Harvey",1999,9,20,6,26.6,-86.9,1001,40,"Tropical Storm",112
"Harvey",1999,9,20,12,27,-86.3,998,40,"Tropical Storm",112
"Harvey",1999,9,20,18,27,-85.5,998,50,"Tropical Storm",112
"Harvey",1999,9,21,0,27.1,-84.6,995,50,"Tropical Storm",113
"Harvey",1999,9,21,6,26.5,-83.9,995,50,"Tropical Storm",113
"Harvey",1999,9,21,12,26,-82.8,996,50,"Tropical Storm",113
"Harvey",1999,9,21,18,25.9,-81.5,999,50,"Tropical Storm",113
"Harvey",1999,9,22,0,26.9,-78.6,1000,40,"Tropical Storm",114
"Irene",1999,10,12,12,15.9,-82,1006,20,"Extratropical",134
"Irene",1999,10,12,18,16.4,-83,1006,20,"Extratropical",134
"Irene",1999,10,13,0,16.7,-83.2,1005,20,"Extratropical",135
"Irene",1999,10,13,6,17.3,-83.3,1004,30,"Tropical Depression",135
"Irene",1999,10,13,12,18.5,-83.4,1003,35,"Tropical Storm",135
"Irene",1999,10,13,18,19.8,-83.6,1001,45,"Tropical Storm",135
"Irene",1999,10,14,0,20.7,-83.6,999,55,"Tropical Storm",136
"Irene",1999,10,14,6,21,-83.6,999,60,"Tropical Storm",136
"Irene",1999,10,14,12,21.3,-82.9,997,60,"Tropical Storm",136
"Irene",1999,10,14,18,22.4,-82.4,995,60,"Tropical Storm",136
"Irene",1999,10,15,0,23.1,-82.6,988,60,"Tropical Storm",137
