"iso2","year","m04","m514","m014","m1524","m2534","m3544","m4554","m5564","m65","mu","f04","f514","f014","f1524","f2534","f3544","f4554","f5564","f65","fu"
"CV",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",1997,NA,NA,0,11,16,19,4,10,10,NA,NA,NA,2,10,10,8,3,10,9,NA
"CV",1998,NA,NA,2,9,14,14,6,6,9,NA,NA,NA,2,12,4,5,3,5,10,NA
"CV",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CV",2001,NA,NA,0,5,15,6,5,5,1,NA,NA,NA,2,7,9,7,1,2,3,NA
"CV",2002,NA,NA,3,9,29,20,14,1,2,NA,NA,NA,2,11,11,12,3,4,4,NA
"CV",2003,NA,NA,3,12,32,32,9,7,8,NA,NA,NA,1,6,7,13,7,4,11,NA
"CV",2004,NA,NA,1,8,33,17,20,2,7,NA,NA,NA,2,17,34,11,7,6,4,NA
"CV",2005,NA,NA,0,22,23,26,9,2,8,NA,NA,NA,2,9,16,4,5,3,6,NA
"CV",2006,NA,2,2,15,22,18,8,6,4,NA,NA,2,2,14,16,5,6,4,9,NA
"CV",2007,NA,NA,0,24,30,26,18,4,6,NA,NA,NA,0,18,17,5,1,3,6,NA
"CV",2008,0,0,0,23,33,29,27,12,6,0,NA,NA,6,18,21,11,3,5,3,0
"CY",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1995,NA,NA,0,1,1,0,1,1,2,NA,NA,NA,0,1,1,1,2,0,1,NA
"CY",1996,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,0,2,0,0,0,0,0,NA
"CY",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",1998,NA,NA,0,0,1,0,0,0,1,NA,NA,NA,0,1,3,0,0,0,0,NA
"CY",1999,NA,NA,5,1,6,2,2,10,0,NA,NA,NA,4,1,2,3,1,2,0,NA
"CY",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CY",2002,NA,NA,0,2,1,1,1,0,2,NA,NA,NA,0,1,0,0,0,0,0,NA
"CY",2003,NA,NA,0,1,4,3,0,0,1,NA,NA,NA,0,0,2,2,1,0,0,NA
"CY",2004,NA,NA,0,3,3,0,1,1,1,NA,NA,NA,0,1,0,0,0,0,0,NA
"CY",2005,0,0,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"CY",2006,0,0,0,0,1,1,0,1,0,0,0,0,0,2,3,0,0,0,0,0
"CY",2007,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0
"CY",2008,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0
"CZ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZ",1995,NA,NA,2,10,22,83,88,53,90,NA,NA,NA,0,9,11,20,13,19,88,NA
"CZ",1996,NA,NA,1,10,40,77,121,66,90,NA,NA,NA,1,10,17,11,21,20,89,NA
"CZ",1997,NA,NA,0,5,25,71,94,64,83,NA,NA,NA,0,12,8,12,17,18,72,NA
"CZ",1998,NA,NA,0,7,37,88,104,67,95,NA,NA,NA,1,6,17,12,18,11,82,NA
"CZ",1999,NA,NA,2,13,27,62,98,45,75,NA,NA,NA,1,5,14,18,15,3,71,NA
"CZ",2000,NA,NA,0,7,31,52,89,61,59,NA,NA,NA,0,15,13,9,10,7,57,NA
"CZ",2001,NA,NA,0,18,39,47,85,43,50,NA,NA,NA,0,10,17,8,11,9,54,NA
"CZ",2002,NA,NA,0,14,28,39,89,38,40,NA,NA,NA,0,6,10,8,8,6,43,NA
"CZ",2003,NA,NA,0,11,28,42,67,48,50,NA,NA,NA,0,9,15,15,12,7,34,NA
"CZ",2004,NA,NA,0,10,28,36,71,30,35,NA,NA,NA,0,11,17,9,13,13,29,NA
"CZ",2005,0,0,0,8,24,57,55,45,46,0,0,0,0,3,14,16,7,5,28,0
"CZ",2006,0,0,0,6,19,39,56,38,25,0,0,0,0,4,12,12,10,6,30,0
"CZ",2007,0,0,0,14,26,35,63,39,29,0,0,0,0,6,8,5,9,5,28,0
"CZ",2008,0,0,0,7,29,39,44,36,32,0,0,0,0,4,14,8,5,10,23,0
"DE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",1995,NA,NA,14,179,453,539,460,442,625,NA,NA,NA,17,115,251,167,89,104,397,NA
"DE",1996,NA,NA,20,181,377,520,413,405,607,NA,NA,NA,19,150,214,180,97,108,389,NA
"DE",1997,NA,NA,11,166,375,459,384,424,509,NA,NA,NA,16,109,204,154,93,99,343,NA
"DE",1998,NA,NA,9,179,333,448,358,349,538,NA,NA,NA,11,121,166,141,93,80,298,NA
"DE",1999,NA,NA,13,145,308,419,362,335,449,NA,NA,NA,15,118,177,98,85,99,295,NA
"DE",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DE",2001,NA,NA,3,3,89,136,106,94,119,NA,NA,NA,1,36,59,48,42,26,79,NA
"DE",2002,NA,NA,3,34,75,102,88,81,101,NA,NA,NA,1,32,61,50,14,16,64,NA
"DE",2003,NA,NA,2,68,107,177,163,103,155,NA,NA,NA,10,61,96,86,43,22,102,NA
"DE",2004,NA,NA,5,63,130,182,161,110,198,NA,NA,NA,6,75,110,97,42,32,116,NA
"DE",2005,2,4,6,59,113,171,167,92,167,0,3,1,4,51,104,73,43,37,103,0
"DE",2006,0,2,2,78,138,169,189,103,199,0,2,5,7,66,109,77,39,24,102,0
"DE",2007,0,2,2,116,248,314,344,184,362,0,0,4,4,120,176,152,116,46,178,0
"DE",2008,0,2,2,40,95,114,142,96,148,0,1,5,6,35,68,61,41,33,71,0
"DJ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DJ",1996,NA,NA,30,421,429,139,77,52,27,NA,NA,NA,31,247,212,67,38,21,5,NA
"DJ",1997,NA,NA,52,428,442,167,115,66,23,NA,NA,NA,51,202,225,75,38,17,4,NA
"DJ",1998,NA,NA,23,348,396,191,81,57,23,NA,NA,NA,28,208,197,76,43,17,9,NA
"DJ",1999,NA,NA,25,348,371,159,87,67,22,NA,NA,NA,20,158,168,84,38,20,3,NA
"DJ",2000,NA,NA,17,302,347,139,67,60,42,NA,NA,NA,12,147,156,47,31,17,10,NA
"DJ",2001,NA,NA,17,267,331,125,65,51,23,NA,NA,NA,17,156,134,59,44,15,8,NA
"DJ",2002,NA,NA,20,256,320,124,58,55,25,NA,NA,NA,18,142,136,48,28,19,4,NA
"DJ",2003,NA,NA,10,222,288,132,76,42,24,NA,NA,NA,19,127,123,55,38,28,8,NA
"DJ",2004,NA,NA,19,217,225,142,68,38,28,NA,NA,NA,16,111,115,49,23,25,10,NA
"DJ",2005,NA,NA,18,220,252,119,62,47,29,NA,NA,NA,23,123,117,66,23,13,8,NA
"DJ",2006,NA,NA,14,225,246,165,63,33,20,NA,NA,NA,24,117,129,59,35,18,5,NA
"DJ",2007,4,10,14,241,264,142,83,44,23,NA,2,6,8,129,131,62,35,14,18,NA
"DJ",2008,NA,NA,17,232,275,180,93,56,46,NA,NA,NA,22,138,159,79,53,15,10,NA
"DK",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK",1995,NA,NA,0,7,16,28,18,9,11,NA,NA,NA,2,7,13,8,4,3,2,NA
"DK",1996,NA,NA,0,4,16,13,13,8,6,NA,NA,NA,0,5,9,8,4,3,8,NA
"DK",1997,NA,NA,1,11,19,23,16,6,6,NA,NA,NA,1,6,8,2,5,2,8,NA
"DK",1998,NA,NA,0,7,20,21,18,7,9,NA,NA,NA,1,6,16,8,7,6,6,NA
"DK",1999,NA,NA,4,9,29,23,21,8,9,NA,NA,NA,1,11,18,11,7,8,11,NA
"DK",2000,NA,NA,5,10,20,24,16,11,14,NA,NA,NA,5,16,15,14,6,7,8,NA
"DK",2001,NA,NA,1,10,15,20,15,4,9,NA,NA,NA,5,5,12,13,7,5,3,NA
"DK",2002,NA,NA,2,11,8,25,14,6,9,NA,NA,NA,1,14,17,11,10,2,5,NA
"DK",2003,NA,NA,3,11,20,23,22,12,9,NA,NA,NA,0,6,13,12,6,2,4,NA
"DK",2004,NA,NA,1,6,12,17,27,15,12,NA,NA,NA,2,10,16,10,9,7,2,NA
"DK",2005,0,0,0,12,12,18,23,9,7,0,0,2,2,11,5,13,9,3,5,0
"DK",2006,0,0,0,8,13,15,27,10,8,0,0,1,1,6,12,9,5,5,4,0
"DK",2007,0,0,0,6,12,20,29,16,6,0,1,0,1,8,12,8,4,5,8,0
"DK",2008,0,0,0,8,15,9,24,10,8,0,0,2,2,5,7,5,8,4,1,0
"DM",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",1996,NA,NA,0,0,1,2,1,1,0,NA,NA,NA,0,0,1,0,1,0,0,NA
"DM",1997,NA,NA,0,0,0,0,1,1,1,NA,NA,NA,0,0,0,0,1,1,0,NA
"DM",1998,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,0,2,0,1,0,1,0,NA
"DM",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",2002,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"DM",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DM",2006,0,0,0,0,1,1,0,1,1,NA,0,0,0,1,0,1,1,1,0,NA
"DM",2007,0,0,0,0,0,1,0,1,0,NA,0,0,0,0,0,0,0,1,0,NA
"DM",2008,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"DO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",1996,NA,NA,17,231,262,128,79,45,42,NA,NA,NA,21,178,147,61,44,23,22,NA
"DO",1997,NA,NA,76,450,471,246,145,111,81,NA,NA,NA,53,314,329,171,102,77,56,NA
"DO",1998,NA,NA,62,340,416,184,130,114,50,NA,NA,NA,60,265,247,141,79,73,33,NA
"DO",1999,NA,NA,90,507,485,356,238,166,183,NA,NA,NA,99,363,359,226,160,121,136,NA
"DO",2000,NA,NA,73,410,481,344,173,125,113,NA,NA,NA,65,317,325,212,115,79,75,NA
"DO",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DO",2002,NA,NA,39,295,417,270,145,86,71,NA,NA,NA,35,251,241,137,81,49,62,NA
"DO",2003,NA,NA,52,364,518,331,194,116,112,NA,NA,NA,48,301,288,211,116,82,73,NA
"DO",2004,NA,NA,45,391,502,363,180,122,104,NA,NA,NA,39,301,288,177,104,60,44,NA
"DO",2005,NA,NA,43,399,483,386,228,123,105,NA,NA,NA,57,339,332,209,119,72,54,NA
"DO",2006,NA,NA,25,342,480,340,207,111,92,NA,NA,NA,38,287,320,189,106,63,58,NA
"DO",2007,NA,NA,23,290,403,362,209,108,85,NA,NA,NA,29,249,242,174,103,53,43,NA
"DO",2008,2,14,16,322,398,337,198,122,105,0,4,30,34,288,272,163,96,55,52,0
"DZ",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DZ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
